machine,batch,jobs,starting time,processing time,completion time
2,1,"8,22,17,1,2",19,14,33
3,1,"25,16,12,10,15,21,5",19,13,32
4,1,"6,23,14,24,18",19,14,33
3,2,"9,7,13",32,5,37
1,2,19,32,14,46
machine,batch,jobs,starting time,processing time,completion time
1,1,"17,6,22",15,10,25
2,1,"5,8,10,24",16,14,30
3,1,"12,9,3,7,1,15",18,14,32
4,1,"14,2,16,18,23,19",15,10,25
4,2,"25,13,21,20",25,9,34
1,2,4,25,12,37
2,2,11,30,6,36
machine,batch,jobs,starting time,processing time,completion time
1,1,"4,1,12,7",26,9,35
2,1,"17,3,11,22,8",24,9,33
3,1,"23,18,6,10,5,14,20",24,9,33
4,1,"2,13,15,19,16",26,7,33
4,2,"21,9,24",33,5,38
3,2,25,33,4,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"4,1,17",5,9,14
2,1,"22,8,5,11",24,8,32
3,1,"20,21,12,18,3,25,24",23,8,31
4,1,"13,10,23,2,15,7",28,9,37
1,2,"14,16",18,7,25
1,3,"6,19",25,6,31
1,4,9,31,1,32
machine,batch,jobs,starting time,processing time,completion time
1,1,"18,4,1",20,14,34
2,1,"14,15,8,17,25",25,14,39
3,1,"10,2,23,20,5,13,24",28,14,42
4,1,"3,16,22,19,6,21",25,14,39
1,2,"7,12",34,11,45
4,2,"11,9",39,10,49
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,9,14,4",16,11,27
2,1,"20,12,7,6",29,7,36
3,1,"22,18,2,11,15,25",29,14,43
4,1,"23,10,1,8,17,16",26,13,39
1,2,19,27,14,41
2,2,"13,3,24",36,10,46
4,2,21,39,6,45
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,15,23,2",19,9,28
2,1,"11,18,4,1,13",18,8,26
3,1,"22,25,6,20,8,7,10",19,9,28
4,1,"3,19,24,16,14",18,8,26
4,2,"12,17,21",26,8,34
2,2,9,26,1,27
machine,batch,jobs,starting time,processing time,completion time
1,1,"1,9,25",18,8,26
2,1,"2,24,13,21,10",19,8,27
3,1,"5,4,6,22,11",19,7,26
4,1,"7,17,19,3,14,12",19,9,28
3,2,"8,15,16,23",26,5,31
1,2,20,26,5,31
2,2,18,27,5,32
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,25,18",13,11,24
2,1,"16,9,4,23",16,14,30
3,1,"24,22,3,8,21,6,12",16,14,30
4,1,"11,5,19,10,14,17",19,14,33
1,2,"20,7",24,13,37
3,2,"13,1",30,2,32
2,2,15,30,8,38
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,6,21",15,13,28
2,1,"13,11,22,17",19,11,30
3,1,"4,14,25,9,19",19,14,33
4,1,"15,23,16,5,8,10",19,14,33
1,2,18,28,9,37
2,2,"7,1,12",30,8,38
4,2,"2,20",33,9,42
3,2,24,33,3,36
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,9,22",24,4,28
2,1,"6,10,18,25,5",28,9,37
3,1,"8,11,4,3,23,16,20",25,9,34
4,1,"14,21,7,17,1,15",28,9,37
1,2,"24,19",28,6,34
1,3,"12,13",34,5,39
machine,batch,jobs,starting time,processing time,completion time
1,1,"16,7,2",17,7,24
2,1,"25,5,4,12",29,9,38
3,1,"11,15,24,1,20",22,8,30
4,1,"21,9,19,18,13,6",25,9,34
1,2,"22,8",26,8,34
3,2,"17,3,14",30,7,37
1,3,10,34,8,42
4,2,23,34,3,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"18,1,6",15,8,23
2,1,"21,17,2,9,22",10,13,23
3,1,"10,15,20,4,14,24,5",27,9,36
4,1,"11,8,7,3,16,25",29,11,40
2,2,"12,23,13",24,7,31
1,2,19,23,13,36
machine,batch,jobs,starting time,processing time,completion time
1,1,"8,3,16",24,13,37
2,1,"12,5,24,10,19",23,14,37
3,1,"1,17,13,23,2,6",28,12,40
4,1,"18,25,11,9,21,15",26,12,38
2,2,"20,7",37,14,51
1,2,14,37,1,38
1,3,22,38,8,46
4,2,4,38,2,40
machine,batch,jobs,starting time,processing time,completion time
1,1,"9,2,14,21",12,9,21
2,1,"22,11,23,6,8",17,9,26
3,1,"24,20,7,3,12,5,16",15,7,22
4,1,"18,4,10,13,19",14,6,20
4,2,"1,25,15",20,9,29
1,2,17,21,2,23
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,8,18",8,7,15
2,1,"3,11,4,17",18,8,26
3,1,"7,20,10,6,19,13",17,9,26
4,1,"14,16,9,21,25,22,23",13,9,22
1,2,"15,12",15,9,24
4,2,"5,1",22,8,30
1,3,24,24,3,27
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,1,15",17,14,31
2,1,"18,4,21,6,8",17,14,31
3,1,"10,17,7,13,19,3,16",18,13,31
4,1,"14,23,2,25,20,24",16,10,26
4,2,"22,12,5",26,10,36
3,2,9,31,3,34
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,1,6",17,10,27
2,1,"13,10,25,11",18,14,32
3,1,"14,9,12,3,20,15",11,13,24
4,1,"23,5,7,8,18,24",16,14,30
3,2,"17,4,19,21",24,10,34
1,2,16,27,6,33
4,2,22,30,9,39
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,4,18,19",13,9,22
2,1,"8,12,1,11,21",28,9,37
3,1,"15,6,7,22,25,5,14",29,9,38
4,1,"24,20,23,10,17",26,9,35
1,2,"16,13",22,4,26
1,3,"9,3",29,6,35
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,2,25,18",28,7,35
2,1,"5,4,10,9",28,9,37
3,1,"17,19,14,1,24,8",19,6,25
4,1,"12,11,20,7,3,13",26,7,33
3,2,"23,22,6",28,4,32
3,3,"16,21",32,4,36
machine,batch,jobs,starting time,processing time,completion time
1,1,"17,1,9,13",17,10,27
2,1,"22,12,15,19,8",29,11,40
3,1,"18,10,11,25,4,16,23",29,13,42
4,1,"24,7,5,3,14",28,12,40
1,2,"20,2",27,12,39
1,3,"21,6",39,5,44
machine,batch,jobs,starting time,processing time,completion time
1,1,"8,13,24",18,8,26
2,1,"16,18,11,22",29,13,42
3,1,"7,1,25,15,2",24,12,36
4,1,"20,21,14,17,10,3",21,14,35
1,2,"19,12",26,10,36
4,2,"5,4,6",35,14,49
1,3,9,36,2,38
3,2,23,36,1,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,5,17,21",17,7,24
2,1,"13,16,11,1,6",16,5,21
3,1,"22,18,3,10,24,19,2",17,8,25
4,1,"7,12,4,8,20",18,6,24
2,2,"9,23,14",21,7,28
4,2,25,24,6,30
machine,batch,jobs,starting time,processing time,completion time
1,1,"16,1,15",10,7,17
2,1,"4,7,9,22,3",13,6,19
3,1,"13,8,5,17,14",18,8,26
4,1,"23,19,18,25,12,10",19,9,28
1,2,24,17,7,24
2,2,"21,11",19,4,23
2,3,"2,20",23,7,30
1,3,6,24,7,31
machine,batch,jobs,starting time,processing time,completion time
1,1,"20,25,6",8,10,18
2,1,"23,4,10,15,1",17,9,26
3,1,"3,8,16,5,24,11,9",19,8,27
4,1,"14,12,19,22,18,13",14,13,27
1,2,"2,7",18,5,23
1,3,"17,21",23,13,36
machine,batch,jobs,starting time,processing time,completion time
1,1,"4,2,9,16",19,14,33
2,1,"14,6,5,22",17,11,28
3,1,"11,15,1,18,3,12,19",19,14,33
4,1,"25,17,24,21,23,8",15,14,29
2,2,"20,13,10",28,12,40
4,2,7,29,14,43
machine,batch,jobs,starting time,processing time,completion time
1,1,"10,14,23",22,9,31
2,1,"19,17,6,13,22,25",20,6,26
3,1,"21,1,24,12,18,2,9,3",29,7,36
4,1,"16,8,20,5,15",24,9,33
2,2,"7,4",26,5,31
2,3,11,31,9,40
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,18,15",15,7,22
2,1,"7,2,5,13",18,7,25
3,1,"1,24,16,8,21,11",20,9,29
4,1,"14,6,19,4,9,25,17",25,8,33
1,2,"22,23",25,8,33
2,2,"12,20",25,3,28
2,3,10,28,9,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"9,1,18,11",14,9,23
2,1,"10,15,17,21,14",11,13,24
3,1,"6,22,3,24,5,8",23,12,35
4,1,"20,23,7,2,12,19",26,12,38
1,2,"25,16",23,10,33
2,2,"13,4",28,8,36
machine,batch,jobs,starting time,processing time,completion time
1,1,"14,6,7",10,7,17
2,1,"17,24,2,15",15,9,24
3,1,"12,25,19,4,1,18",25,11,36
4,1,"23,5,9,22,20,11",29,14,43
1,2,"21,3",29,12,41
2,2,"13,10",24,2,26
2,3,"8,16",26,12,38
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,4,17,33",19,9,28
2,1,"8,16,34,45,48,10",19,8,27
3,1,"30,21,46,19,29,32,2,11",13,9,22
4,1,"36,9,12,5,18,31,37,49,22,25",18,8,26
3,2,"44,26,15,35,3,38",22,9,31
4,2,"27,50,41,43,1,13,20,39",26,9,35
2,2,"42,28,47",27,9,36
1,2,"23,6",28,9,37
3,3,"40,14",31,2,33
3,4,24,33,3,36
machine,batch,jobs,starting time,processing time,completion time
1,1,"13,7",4,9,13
2,1,"36,28,34,4,19",17,6,23
3,1,"5,29,18,45,48,25,8",12,9,21
4,1,"14,39,49,44,17,33,10,30,41",19,9,28
1,2,"47,22",13,3,16
1,3,"3,23",17,9,26
3,2,"26,15,38,2,27",21,9,30
2,2,"16,24,11",23,9,32
1,4,9,26,8,34
4,2,"32,46,1,31,37,50",28,9,37
3,3,"20,42,35,21",30,7,37
2,3,"12,6",32,9,41
1,5,40,34,6,40
3,4,43,37,6,43
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,2,10,16,22",10,10,20
2,1,"12,3,17,25,43,49,6",19,14,33
3,1,"14,11,27,1,20,40,46,15,29",19,14,33
4,1,"48,23,7,44,28,32,19,24,33,41,8",18,14,32
1,2,"39,47,13",20,11,31
1,3,"4,31",31,12,43
4,2,"34,30,21,37,38,18,36",32,14,46
3,2,"35,9,45,50",33,13,46
2,2,"26,42",33,11,44
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,5",14,9,23
2,1,"11,37,20,33",11,13,24
3,1,"21,14,6,12,30,47,8",18,9,27
4,1,"39,28,18,4,23,44,15,49,32",16,14,30
1,2,"48,10",23,11,34
2,2,"17,41,43",24,13,37
3,2,"35,19,45,40,16",27,11,38
4,2,"42,2,29,25,26,31",30,14,44
1,3,"22,50",34,12,46
2,3,"36,24",37,13,50
3,3,"34,27,1",38,12,50
4,3,"9,46,13",44,14,58
1,4,38,46,6,52
3,4,7,50,13,63
machine,batch,jobs,starting time,processing time,completion time
1,1,"12,8,20,33",29,9,38
2,1,"17,19,49,6,10,16",27,7,34
3,1,"45,29,9,40,4,14,22,25,37",25,9,34
4,1,"18,5,42,24,39,48,15,27,31,41,50",29,8,37
3,2,"13,7,46,23,32,26,2",34,7,41
2,2,"43,35,28,3",34,9,43
4,2,"34,1,11,30,44",37,9,46
1,2,"38,21",38,8,46
3,3,"47,36",41,5,46
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,14,30,16",23,9,32
2,1,"25,17,18,36,9",19,8,27
3,1,"12,1,6,27,43,50,38",28,9,37
4,1,"29,35,31,34,8,41,47,3",27,9,36
2,2,"13,15,39",27,9,36
1,2,"19,49",32,5,37
2,3,"46,23,48",36,7,43
4,2,"20,42,11,45,32,44,21",36,8,44
1,3,"37,4",37,6,43
3,2,"33,22,10,40",37,8,45
1,4,2,43,9,52
2,4,"28,24",43,9,52
4,3,"26,7",44,8,52
machine,batch,jobs,starting time,processing time,completion time
1,1,"41,1,16,30,39",27,10,37
2,1,"6,15,32,2,7,13",28,13,41
3,1,"19,28,4,21,49,11,17,22,26",29,14,43
4,1,"8,50,33,14,25,31,35,23,29,40,44",29,13,42
1,2,"48,10,18",37,7,44
2,2,"27,9,47,36",41,14,55
4,2,"20,34,42,38,3,37,46",42,14,56
3,2,"5,24,43",43,12,55
1,3,"45,12",44,13,57
machine,batch,jobs,starting time,processing time,completion time
1,1,"8,7,16,36",16,14,30
2,1,"33,14,43,15,22,39",28,14,42
3,1,"10,26,20,44,32,12,24",28,13,41
4,1,"13,45,29,21,2,9,30,35",26,13,39
1,2,"46,27",30,13,43
4,2,"47,34,4,31,5,11,40",39,13,52
3,2,"37,42,50,38,17",41,12,53
2,2,"1,23",42,11,53
1,3,49,43,5,48
1,4,25,48,14,62
4,3,"6,41,28,18",52,14,66
2,3,"3,19",53,14,67
3,3,48,53,2,55
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,12,22,27",3,9,12
2,1,"23,21,41,49,7,19",16,9,25
3,1,"37,33,1,20,45,16,24,29",19,8,27
4,1,"31,47,39,17,38,50,3,6,10,36",19,7,26
1,2,"34,18,25",14,7,21
1,3,"15,48,2",21,5,26
2,2,"44,42,9,40",25,9,34
1,4,"35,4",26,9,35
4,2,"32,43,14,5,26,46",26,9,35
3,2,"8,28,30",27,7,34
3,3,13,34,4,38
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,27,41",14,9,23
2,1,"21,32,45,14",15,9,24
3,1,"29,44,17,35,2,24",19,9,28
4,1,"30,13,48,40,7,36,8",18,8,26
1,2,"47,20",23,8,31
2,2,"26,3,15",24,8,32
4,2,"1,6,19,50,12,23",26,9,35
3,2,"9,49,5,28",28,8,36
1,3,16,31,1,32
1,4,18,32,4,36
2,3,"22,33",32,6,38
4,3,"39,34,10,42,31",35,7,42
1,5,25,36,2,38
3,3,"37,4,43",36,8,44
1,6,38,38,6,44
2,4,46,38,8,46
machine,batch,jobs,starting time,processing time,completion time
1,1,"8,9,13,26",11,12,23
2,1,"12,10,29,42,50,5",17,10,27
3,1,"30,24,49,11,46,16,20,23,34",18,14,32
4,1,"48,36,37,17,32,40,4,14,25,33,43",16,14,30
1,2,"7,2,22",23,8,31
2,2,"21,47,41,27",27,9,36
4,2,"6,39,38,28,35,1,19",30,13,43
1,3,"3,15",31,12,43
3,2,"18,31,44",32,13,45
2,3,45,36,4,40
machine,batch,jobs,starting time,processing time,completion time
1,1,"24,10,23",5,12,17
2,1,"30,15,1,26,4",18,12,30
3,1,"7,48,40,29,36,45,9",13,14,27
4,1,"25,22,35,8,19,32,2,43,6",15,14,29
1,2,"33,17",17,12,29
3,2,"38,39,31,3,14,21",27,12,39
1,3,"50,11",29,7,36
4,2,"13,34,16,28,47,20,5",29,13,42
2,2,"12,44,42",30,13,43
1,4,"49,27",36,13,49
3,3,"18,37,46",39,11,50
4,3,41,42,1,43
machine,batch,jobs,starting time,processing time,completion time
1,1,"6,4,10,31",22,7,29
2,1,"20,7,1,9,28",26,8,34
3,1,"34,18,19,38,41,50,13,27,35",28,9,37
4,1,"37,5,39,11,33,2,14,16,22,29",26,8,34
1,2,"49,32,24",29,9,38
4,2,"44,45,8,17,21,30,48,12,40",34,9,43
2,2,"43,42,25,36",34,8,42
3,2,"23,15,3,47",37,8,45
1,3,"46,26",38,4,42
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,12,35,2",27,9,36
2,1,"17,33,10,4,43",22,8,30
3,1,"11,47,27,8,38,49",29,9,38
4,1,"18,48,16,20,40,42,23,36",29,6,35
2,2,"28,6,29",30,2,32
2,3,"45,41,25",32,6,38
4,2,"44,37,5,24,32,1,9",35,6,41
1,2,34,36,2,38
1,3,"7,50",38,3,41
2,4,"30,13",38,7,45
3,2,"22,26,46,31",38,7,45
1,4,39,41,6,47
4,3,"14,15,21",41,8,49
3,3,19,45,6,51
machine,batch,jobs,starting time,processing time,completion time
1,1,"4,1,9,18",28,4,32
2,1,"39,5,24,35,38,8",29,14,43
3,1,"14,10,36,11,21,25,31,12,30",27,13,40
4,1,"23,34,13,28,16,40,29,42,2,33",29,12,41
1,2,"3,47,45",32,5,37
1,3,"19,22",37,5,42
3,2,"26,32,50,41,44,6",40,11,51
4,2,"27,37,48,15,20,49",41,14,55
1,4,"43,7",42,6,48
2,2,"17,46",43,9,52
machine,batch,jobs,starting time,processing time,completion time
1,1,"9,13,26,10",25,14,39
2,1,"41,23,14,29,33",21,14,35
3,1,"1,3,32,47,31,5,30",22,8,30
4,1,"8,16,15,19,49,24,4,27",28,13,41
3,2,"28,42,43,36,34,46",30,14,44
2,2,"38,35,22",35,10,45
1,2,12,39,13,52
4,2,"44,11,6,37,50,20,48",41,13,54
3,3,"17,40,7,18",44,10,54
2,3,"45,39",45,9,54
1,3,2,52,1,53
1,4,21,53,14,67
2,4,25,54,14,68
machine,batch,jobs,starting time,processing time,completion time
1,1,"14,21,30",18,5,23
2,1,"6,23,36,41,50,19",19,9,28
3,1,"18,33,45,20,24,35,4,8,13",18,9,27
4,1,"12,39,26,7,37,42,49,16,31,43,47",18,9,27
1,2,"28,22,10",23,5,28
4,2,"46,48,11,32,3,15,1,9,25",27,9,36
3,2,"38,40,44,34,17",27,9,36
1,3,"2,29",28,8,36
2,2,"27,5",28,2,30
machine,batch,jobs,starting time,processing time,completion time
1,1,"30,2,1,28",18,4,22
2,1,"38,36,31,41",19,8,27
3,1,"16,22,47,5,15,33,45",19,6,25
4,1,"17,32,9,34,13,24,29,19",18,8,26
1,2,"35,49",22,4,26
3,2,"50,18,21,46,10",25,9,34
1,3,"8,27",26,4,30
4,2,"23,26,7,14,4,12",26,6,32
2,2,"37,20",27,3,30
2,3,"3,11",30,6,36
1,4,25,30,9,39
4,3,"40,6,43,39",32,9,41
3,3,"42,48",34,2,36
3,4,44,36,2,38
machine,batch,jobs,starting time,processing time,completion time
1,1,"21,2,9,28",10,12,22
2,1,"23,3,43,11,17,31",19,13,32
3,1,"26,34,14,41,7,12,25,38,46",17,14,31
4,1,"6,49,45,24,40,4,20,30,36,15",11,14,25
1,2,"8,39,29",22,7,29
4,2,"27,10,5,35,37,50,16,19",25,11,36
1,3,"13,1",29,12,41
3,2,"42,22,18,33,48",31,14,45
2,2,"44,32",32,14,46
4,3,47,36,1,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,9,19,40",15,14,29
2,1,"14,16,48,12,29",17,8,25
3,1,"22,2,32,47,11,17,42,21",19,12,31
4,1,"10,26,3,34,38,8,1,24,46",19,12,31
2,2,"23,37,27",25,10,35
1,2,"25,15",29,12,41
4,2,"6,49,13,33,5,20,4",31,14,45
3,2,"28,41,50,43",31,12,43
2,3,"44,39",35,10,45
1,3,18,41,7,48
3,3,"35,31,45",43,11,54
2,4,"36,30",45,11,56
machine,batch,jobs,starting time,processing time,completion time
1,1,"13,11,38,43",29,5,34
2,1,"14,24,17,32,45",25,9,34
3,1,"47,40,44,50,7,9,22,36",29,9,38
4,1,"33,25,5,12,3,6,19,35,10,23",28,9,37
2,2,"4,49,34,26",34,8,42
1,2,"20,8",34,2,36
1,3,"21,15",36,4,40
4,2,"2,48,27,30,41,1,28,39",37,8,45
3,2,"42,16,31,18",38,7,45
1,4,"46,29",40,6,46
2,3,37,42,5,47
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,29,1,14",27,7,34
2,1,"44,46,15,28,6",20,9,29
3,1,"27,5,2,26,4,20,39",28,9,37
4,1,"43,23,48,24,10,31,42,50",27,8,35
2,2,"11,25,16",29,6,35
1,2,"12,9",34,9,43
2,3,"36,18",35,7,42
4,2,"8,37,3,13,22,47",35,9,44
3,2,"41,49,17,19",37,6,43
2,4,"45,34",42,4,46
3,3,"40,33,21,35",43,9,52
1,3,38,43,9,52
4,3,"32,30",44,8,52
machine,batch,jobs,starting time,processing time,completion time
1,1,"26,2,6,25",29,9,38
2,1,"5,21,35,47,12,18",26,13,39
3,1,"14,28,4,19,31,37,44,8,10",29,14,43
4,1,"34,39,27,43,9,40,50,11,17,23,49",27,11,38
4,2,"13,33,38,1,22,16,24,41,45",38,14,52
1,2,"42,3",38,12,50
2,2,"30,48,29,36",39,13,52
3,2,"15,20,7",43,13,56
1,3,"46,32",50,10,60
machine,batch,jobs,starting time,processing time,completion time
1,1,"12,2",23,10,33
2,1,"48,11,45,17",19,10,29
3,1,"1,42,37,14,24,36,4,13",29,11,40
4,1,"3,5,15,8,31,7,20,30,47",28,13,41
2,2,"46,50,16,25",29,13,42
1,2,"23,33",33,3,36
1,3,"18,10",36,13,49
3,2,"29,43,27,44,26",40,14,54
4,2,"32,21,9,38,40,19",41,10,51
2,3,"22,41",42,6,48
2,4,"39,35",48,12,60
1,4,49,49,12,61
4,3,"34,6",51,11,62
3,3,28,54,8,62
machine,batch,jobs,starting time,processing time,completion time
1,1,"13,12,32",15,9,24
2,1,"18,21,41,2,6",13,8,21
3,1,"26,33,3,28,37,1,10,23,31",19,9,28
4,1,"44,19,50,20,34,45,4,15,25,48,16",15,9,24
2,2,"24,30,27,46",21,9,30
4,2,"17,8,14,47,29,42,49,9,36",24,8,32
1,2,"7,38",24,5,29
3,2,"22,35,5,39",28,5,33
1,3,"11,43",29,5,34
2,3,40,30,4,34
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,13,24",14,7,21
2,1,"9,17,45,22,12,33",19,7,26
3,1,"11,38,18,42,4,43,16",13,9,22
4,1,"15,32,48,1,31,19,27,7",19,9,28
1,2,"49,37",21,9,30
3,2,"14,8,50,30,23",22,9,31
2,2,"21,26,40",26,6,32
4,2,"20,46,3,36,35,41",28,7,35
1,3,34,30,5,35
3,3,"39,47,6,2",31,7,38
2,3,"28,44",32,8,40
1,4,25,35,7,42
4,3,"10,29",35,2,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"17,5,8",10,12,22
2,1,"50,7,23,19,29",18,13,31
3,1,"6,18,22,42,2,11,16,31",13,14,27
4,1,"9,26,47,13,32,38,40,48,25,33,1",18,12,30
1,2,"36,35,30",22,11,33
3,2,"4,10,39,21,34,12",27,12,39
4,2,"49,37,28,14,27,24,43,45",30,12,42
2,2,"41,46,15",31,13,44
1,3,"3,20",33,7,40
3,3,44,39,10,49
machine,batch,jobs,starting time,processing time,completion time
1,1,"12,4,22,29",14,10,24
2,1,"10,36,30,43",19,14,33
3,1,"6,26,2,15,17,50",18,14,32
4,1,"18,39,40,5,21,44,3,23",17,14,31
1,2,"28,7",24,13,37
4,2,"8,47,49,24,32,38,13",31,11,42
3,2,"11,20,25,48,46",32,13,45
2,2,"41,16",33,13,46
1,3,9,37,4,41
1,4,1,41,5,46
4,3,"14,37,45,31,34,42",42,8,50
3,3,"19,27,35",45,11,56
1,5,33,46,13,59
machine,batch,jobs,starting time,processing time,completion time
1,1,"19,1,8,26",24,5,29
2,1,"5,17,43,6,11,27",29,9,38
3,1,"9,40,7,29,37,46,16,32,47",23,9,32
4,1,"10,50,30,4,34,15,21,24,31,36",25,9,34
1,2,"22,23,25",29,2,31
1,3,"35,39",31,7,38
3,2,"18,3,33,49,12,20",32,8,40
4,2,"14,28,2,38,44,48",34,7,41
1,4,"41,45",38,5,43
2,2,"42,13",38,8,46
machine,batch,jobs,starting time,processing time,completion time
1,1,"36,8,27,50",12,8,20
2,1,"47,25,3,9,39",20,9,29
3,1,"28,44,17,12,11,43,19",29,6,35
4,1,"2,6,38,18,23,34,14,40",27,8,35
1,2,"10,1",22,5,27
1,3,"30,22",27,8,35
2,2,"32,33,35",29,7,36
1,4,"5,29",35,9,44
4,2,"24,13,21,37,42,16",35,8,43
3,2,"20,15,41,26",35,7,42
2,3,"45,31",36,9,45
3,3,"7,46,4",42,8,50
4,3,"49,48",43,8,51
machine,batch,jobs,starting time,processing time,completion time
1,1,"22,2,7,13",29,14,43
2,1,"31,4,28,35,42,5",28,13,41
3,1,"8,32,3,16,21,38,48,23,44",19,14,33
4,1,"17,36,18,43,30,12,26,33,6,11",29,13,42
3,2,"24,14,15,20,1,34",33,11,44
2,2,"25,29,27,39",41,9,50
4,2,"45,9,40,49,19,41",42,14,56
1,2,"10,47",43,7,50
3,3,"37,50",44,11,55
1,3,46,50,10,60
machine,batch,jobs,starting time,processing time,completion time
1,1,"1,4,18",13,14,27
2,1,"3,8,32,12,45",25,13,38
3,1,"22,24,37,17,25,2,41",26,13,39
4,1,"26,38,21,7,10,33,47,28,9",18,13,31
1,2,"46,11",27,8,35
4,2,"19,39,29,5,15,40,13",31,13,44
1,3,"44,50",35,14,49
2,2,"34,36,27",38,13,51
3,2,"20,30,42,49",39,14,53
4,3,"16,48,6,23,35",44,12,56
1,4,14,49,13,62
2,3,"31,43",51,1,52
machine,batch,jobs,starting time,processing time,completion time
1,1,"29,5,20,30",17,7,24
2,1,"39,7,32,42,50,6,15",17,9,26
3,1,"22,24,47,11,28,48,4,14,27",19,9,28
4,1,"46,37,26,8,34,38,44,23,31,40,9",19,9,28
1,2,"10,3,16",24,9,33
2,2,"25,1,41,33",26,8,34
4,2,"45,35,43,13,18,19,49",28,9,37
3,2,"12,21,2",28,9,37
1,3,"36,17",33,6,39
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,3,9",19,8,27
2,1,"14,7,4,26,40",16,9,25
3,1,"15,38,46,21,37,1,10",17,9,26
4,1,"20,32,34,8,5,19,45,24",18,7,25
4,2,"31,50,28,23,6,18,35",25,9,34
2,2,"12,39,17",25,9,34
3,2,"11,13,36,22",26,9,35
1,2,33,27,9,36
2,3,"30,42",34,8,42
4,3,"43,25,41,48,27",34,9,43
3,3,"29,47,44",35,9,44
1,3,16,36,5,41
1,4,49,41,3,44
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,1,18,33",10,9,19
2,1,"8,10,44,48,12,27",15,12,27
3,1,"30,32,4,28,37,42,9,17,34",16,13,29
4,1,"49,46,36,2,29,41,20,24,15,47",16,14,30
1,2,"31,14,11",19,13,32
2,2,"35,39,19,43",27,10,37
3,2,"38,40,21,6,13,22",29,14,43
4,2,"45,23,7,25,50",30,10,40
1,3,"16,3",32,5,37
1,4,26,37,1,38
machine,batch,jobs,starting time,processing time,completion time
1,1,"12,4,16,42",18,11,29
2,1,"21,10,49,27,3,8",15,9,24
3,1,"23,18,31,28,41,9",17,12,29
4,1,"29,2,33,46,14,25,38,13",18,14,32
2,2,"6,7,5",24,14,38
3,2,"15,1,37,30,40",29,14,43
1,2,11,29,1,30
1,3,"17,19",30,5,35
4,2,"24,48,47,22,32,39",32,14,46
1,4,36,35,1,36
1,5,34,36,5,41
2,3,"26,20",38,9,47
1,6,43,41,8,49
3,3,"35,45,44",43,14,57
4,3,50,46,5,51
machine,batch,jobs,starting time,processing time,completion time
1,1,"1,3,21,28",21,9,30
2,1,"48,15,30,32,38,43",29,8,37
3,1,"37,27,36,50,14,18,47,23,44",27,9,36
4,1,"2,31,6,22,24,8,11,33,10,20",29,9,38
1,2,"17,39,19",30,8,38
3,2,"25,16,9,4,29,40",36,8,44
2,2,"13,46,35",37,7,44
1,3,"26,49",38,5,43
4,2,"5,7,34,42",38,7,45
1,4,"45,12",43,6,49
2,3,41,44,3,47
machine,batch,jobs,starting time,processing time,completion time
1,1,"29,16,24,44",26,8,34
2,1,"30,20,33,36,15",18,9,27
3,1,"28,40,10,39,11,25,35",10,8,18
4,1,"7,34,3,26,41,23,38,45",28,8,36
3,2,"2,21,37,31,1",26,9,35
2,2,"9,13,42",27,4,31
2,3,"32,47,6",31,4,35
1,2,8,34,6,40
2,4,"19,5,27",35,7,42
3,3,"48,18,49,14",35,9,44
4,2,"17,46,22,50",36,8,44
1,3,4,40,2,42
1,4,43,42,2,44
2,5,12,42,1,43
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,11,20,26",8,10,18
2,1,"33,19,30,44,4,22",27,13,40
3,1,"9,21,2,29,45,50,16,36,38",29,13,42
4,1,"32,42,46,24,1,10,18,31,43,49,15",28,11,39
1,2,"40,14,37",25,12,37
1,3,"41,8",37,13,50
4,2,"35,5,27,3,25,47,12,28",39,13,52
2,2,"6,13,23",40,13,53
3,2,"17,48,39",42,13,55
1,4,34,50,13,63
machine,batch,jobs,starting time,processing time,completion time
